	Queries	FastAnswerID	Paragraph	TrueParagraph	Module	ParentId	MouseClass	MouseConfidence	ExpertEvaluetion
386	сзв стаж если больничный не оплачен	39011	Если в организации есть совместители, заполните раздел 3 в форме СЗВ-СТАЖ на внутренних совместителей так же, как и на штатных сотрудников. Графы 1, 2–4, 5 раздела 3 заполните в общем порядке. Заполните раздел 3 формы СЗВ-СТАЖ на внешнего совместителя с учетом того, где он получил пособие по временной нетрудоспособности. Когда работодатель выплатил пособие по временной нетрудоспособности, укажите код «ВРНЕТРУД». Если не выплачивали пособие внешнему совместителю, то отразите период болезни с кодом «НЕОПЛ» (п. 2.3.26 Порядка, утв. постановлением Правления ПФР от 06.12.2018 № 507п).	Период болезни сотрудника выделите отдельной строкой. Заполните графы 1, 2–4, 5 раздела 3 в общем порядке. Отразите в графах 6–7 раздела 3 формы СЗВ-СТАЖ дату начала и дату окончания болезни. В графе 11 укажите код «ВРНЕТРУД». Этот код обозначает дни временной нетрудоспособности, за который работник получил пособие.	86	379310	0	0.990168571472168	0
387	сзв стаж заполнение больничный лист	39011	Период времени, когда сотрудник болел и получал пособие по нетрудоспособности, включают в форму СЗВ-СТАЖ (подп. 2 п. 1 ст. 12 Закона от 28.12.2013 № 400-ФЗ).	Период болезни сотрудника выделите отдельной строкой. Заполните графы 1, 2–4, 5 раздела 3 в общем порядке. Отразите в графах 6–7 раздела 3 формы СЗВ-СТАЖ дату начала и дату окончания болезни. В графе 11 укажите код «ВРНЕТРУД». Этот код обозначает дни временной нетрудоспособности, за который работник получил пособие.	86	379310	1	0.920669078826904	0
388	сзв стаж заполнение больничный лист	39011	Период болезни сотрудника выделите отдельной строкой. Заполните графы 1, 2–4, 5 раздела 3 в общем порядке. Отразите в графах 6–7 раздела 3 формы СЗВ-СТАЖ дату начала и дату окончания болезни. В графе 11 укажите код «ВРНЕТРУД». Этот код обозначает дни временной нетрудоспособности, за который работник получил пособие.	Период болезни сотрудника выделите отдельной строкой. Заполните графы 1, 2–4, 5 раздела 3 в общем порядке. Отразите в графах 6–7 раздела 3 формы СЗВ-СТАЖ дату начала и дату окончания болезни. В графе 11 укажите код «ВРНЕТРУД». Этот код обозначает дни временной нетрудоспособности, за который работник получил пособие.	86	379310	1	0.963380396366119	1
389	сзв стаж заполнение больничный лист	39011	Если в организации есть совместители, заполните раздел 3 в форме СЗВ-СТАЖ на внутренних совместителей так же, как и на штатных сотрудников. Графы 1, 2–4, 5 раздела 3 заполните в общем порядке. Заполните раздел 3 формы СЗВ-СТАЖ на внешнего совместителя с учетом того, где он получил пособие по временной нетрудоспособности. Когда работодатель выплатил пособие по временной нетрудоспособности, укажите код «ВРНЕТРУД». Если не выплачивали пособие внешнему совместителю, то отразите период болезни с кодом «НЕОПЛ» (п. 2.3.26 Порядка, утв. постановлением Правления ПФР от 06.12.2018 № 507п).	Период болезни сотрудника выделите отдельной строкой. Заполните графы 1, 2–4, 5 раздела 3 в общем порядке. Отразите в графах 6–7 раздела 3 формы СЗВ-СТАЖ дату начала и дату окончания болезни. В графе 11 укажите код «ВРНЕТРУД». Этот код обозначает дни временной нетрудоспособности, за который работник получил пособие.	86	379310	0	0.992310285568237	0
390	отражается ли период больничного в сзв-стаж	39011	Период времени, когда сотрудник болел и получал пособие по нетрудоспособности, включают в форму СЗВ-СТАЖ (подп. 2 п. 1 ст. 12 Закона от 28.12.2013 № 400-ФЗ).	Период болезни сотрудника выделите отдельной строкой. Заполните графы 1, 2–4, 5 раздела 3 в общем порядке. Отразите в графах 6–7 раздела 3 формы СЗВ-СТАЖ дату начала и дату окончания болезни. В графе 11 укажите код «ВРНЕТРУД». Этот код обозначает дни временной нетрудоспособности, за который работник получил пособие.	86	379310	1	0.974616050720215	0
391	отражается ли период больничного в сзв-стаж	39011	Период болезни сотрудника выделите отдельной строкой. Заполните графы 1, 2–4, 5 раздела 3 в общем порядке. Отразите в графах 6–7 раздела 3 формы СЗВ-СТАЖ дату начала и дату окончания болезни. В графе 11 укажите код «ВРНЕТРУД». Этот код обозначает дни временной нетрудоспособности, за который работник получил пособие.	Период болезни сотрудника выделите отдельной строкой. Заполните графы 1, 2–4, 5 раздела 3 в общем порядке. Отразите в графах 6–7 раздела 3 формы СЗВ-СТАЖ дату начала и дату окончания болезни. В графе 11 укажите код «ВРНЕТРУД». Этот код обозначает дни временной нетрудоспособности, за который работник получил пособие.	86	379310	1	0.971610903739929	1
392	отражается ли период больничного в сзв-стаж	39011	Если в организации есть совместители, заполните раздел 3 в форме СЗВ-СТАЖ на внутренних совместителей так же, как и на штатных сотрудников. Графы 1, 2–4, 5 раздела 3 заполните в общем порядке. Заполните раздел 3 формы СЗВ-СТАЖ на внешнего совместителя с учетом того, где он получил пособие по временной нетрудоспособности. Когда работодатель выплатил пособие по временной нетрудоспособности, укажите код «ВРНЕТРУД». Если не выплачивали пособие внешнему совместителю, то отразите период болезни с кодом «НЕОПЛ» (п. 2.3.26 Порядка, утв. постановлением Правления ПФР от 06.12.2018 № 507п).	Период болезни сотрудника выделите отдельной строкой. Заполните графы 1, 2–4, 5 раздела 3 в общем порядке. Отразите в графах 6–7 раздела 3 формы СЗВ-СТАЖ дату начала и дату окончания болезни. В графе 11 укажите код «ВРНЕТРУД». Этот код обозначает дни временной нетрудоспособности, за который работник получил пособие.	86	379310	0	0.991979479789734	0
393	больничный лист переходный период 6-ндфл 2020 год	16361	Включите переходящее пособие в разделы 1 и 2 расчета 6-НДФЛ за период, в котором выплатили больничные. Например, если начислили пособие в одном квартале, а выплатили в следующем. В частности, когда пособие за март выплатили в апреле, за июнь – в июле, за сентябрь – в октябре, за декабрь – в январе следующего года.	Включите переходящее пособие в разделы 1 и 2 расчета 6-НДФЛ за период, в котором выплатили больничные. Например, если начислили пособие в одном квартале, а выплатили в следующем. В частности, когда пособие за март выплатили в апреле, за июнь – в июле, за сентябрь – в октябре, за декабрь – в январе следующего года.	12	320760	1	0.97337418794632	1
394	больничный лист переходный период 6-ндфл 2020 год	16361	Доход у сотрудника возникнет только в момент выплаты пособия. Показывать этот доход в расчете за период, в котором пособие начислили, не нужно. Расчет заполните в общем порядке.	Включите переходящее пособие в разделы 1 и 2 расчета 6-НДФЛ за период, в котором выплатили больничные. Например, если начислили пособие в одном квартале, а выплатили в следующем. В частности, когда пособие за март выплатили в апреле, за июнь – в июле, за сентябрь – в октябре, за декабрь – в январе следующего года.	12	320760	0	0.994933784008026	0
395	особенности переходящего больничного листа: отражение в декларации 6-ндфл	16361	Включите переходящее пособие в разделы 1 и 2 расчета 6-НДФЛ за период, в котором выплатили больничные. Например, если начислили пособие в одном квартале, а выплатили в следующем. В частности, когда пособие за март выплатили в апреле, за июнь – в июле, за сентябрь – в октябре, за декабрь – в январе следующего года.	Включите переходящее пособие в разделы 1 и 2 расчета 6-НДФЛ за период, в котором выплатили больничные. Например, если начислили пособие в одном квартале, а выплатили в следующем. В частности, когда пособие за март выплатили в апреле, за июнь – в июле, за сентябрь – в октябре, за декабрь – в январе следующего года.	12	320760	1	0.971187949180603	1
396	особенности переходящего больничного листа: отражение в декларации 6-ндфл	16361	Доход у сотрудника возникнет только в момент выплаты пособия. Показывать этот доход в расчете за период, в котором пособие начислили, не нужно. Расчет заполните в общем порядке.	Включите переходящее пособие в разделы 1 и 2 расчета 6-НДФЛ за период, в котором выплатили больничные. Например, если начислили пособие в одном квартале, а выплатили в следующем. В частности, когда пособие за март выплатили в апреле, за июнь – в июле, за сентябрь – в октябре, за декабрь – в январе следующего года.	12	320760	0	0.994761526584625	0
397	переходящие больничные и отпуска в 6 ндфл	16361	Включите переходящее пособие в разделы 1 и 2 расчета 6-НДФЛ за период, в котором выплатили больничные. Например, если начислили пособие в одном квартале, а выплатили в следующем. В частности, когда пособие за март выплатили в апреле, за июнь – в июле, за сентябрь – в октябре, за декабрь – в январе следующего года.	Включите переходящее пособие в разделы 1 и 2 расчета 6-НДФЛ за период, в котором выплатили больничные. Например, если начислили пособие в одном квартале, а выплатили в следующем. В частности, когда пособие за март выплатили в апреле, за июнь – в июле, за сентябрь – в октябре, за декабрь – в январе следующего года.	12	320760	1	0.962570369243622	1
398	переходящие больничные и отпуска в 6 ндфл	16361	Доход у сотрудника возникнет только в момент выплаты пособия. Показывать этот доход в расчете за период, в котором пособие начислили, не нужно. Расчет заполните в общем порядке.	Включите переходящее пособие в разделы 1 и 2 расчета 6-НДФЛ за период, в котором выплатили больничные. Например, если начислили пособие в одном квартале, а выплатили в следующем. В частности, когда пособие за март выплатили в апреле, за июнь – в июле, за сентябрь – в октябре, за декабрь – в январе следующего года.	12	320760	0	0.994969308376312	0
399	ндфл с больничных за счет фсс	15474	При заболевании сотрудника фонд начисляет пособие начиная с четвертого дня болезни. Первые три дня нетрудоспособности работодатель оплачивает за счет собственных средств (ст. 6 Закона от 29.12.2020 № 478-ФЗ, п. 8 положения, утв. постановлением Правительства от 30.12.2020 № 2375).	Пособие по временной нетрудоспособности, выплачиваемое как за счет работодателя, так и за счет ФСС, облагается НДФЛ по ставке 13 процентов (п. 1 ст. 217, п. 1 ст. 224 НК). НДФЛ со своей части пособия ФСС удержит самостоятельно, так как будет являться налоговым агентом (п. 1 ст. 226 НК).	86	284821	0	0.976682960987091	0
400	ндфл с больничных за счет фсс	15474	Пособие по временной нетрудоспособности, выплачиваемое как за счет работодателя, так и за счет ФСС, облагается НДФЛ по ставке 13 процентов (п. 1 ст. 217, п. 1 ст. 224 НК). НДФЛ со своей части пособия ФСС удержит самостоятельно, так как будет являться налоговым агентом (п. 1 ст. 226 НК).	Пособие по временной нетрудоспособности, выплачиваемое как за счет работодателя, так и за счет ФСС, облагается НДФЛ по ставке 13 процентов (п. 1 ст. 217, п. 1 ст. 224 НК). НДФЛ со своей части пособия ФСС удержит самостоятельно, так как будет являться налоговым агентом (п. 1 ст. 226 НК).	86	284821	1	0.954583406448364	1
401	нужно ли начислять ндфл с больничного листа	15474	При заболевании сотрудника фонд начисляет пособие начиная с четвертого дня болезни. Первые три дня нетрудоспособности работодатель оплачивает за счет собственных средств (ст. 6 Закона от 29.12.2020 № 478-ФЗ, п. 8 положения, утв. постановлением Правительства от 30.12.2020 № 2375).	Пособие по временной нетрудоспособности, выплачиваемое как за счет работодателя, так и за счет ФСС, облагается НДФЛ по ставке 13 процентов (п. 1 ст. 217, п. 1 ст. 224 НК). НДФЛ со своей части пособия ФСС удержит самостоятельно, так как будет являться налоговым агентом (п. 1 ст. 226 НК).	86	284821	0	0.994013130664825	0
402	нужно ли начислять ндфл с больничного листа	15474	Пособие по временной нетрудоспособности, выплачиваемое как за счет работодателя, так и за счет ФСС, облагается НДФЛ по ставке 13 процентов (п. 1 ст. 217, п. 1 ст. 224 НК). НДФЛ со своей части пособия ФСС удержит самостоятельно, так как будет являться налоговым агентом (п. 1 ст. 226 НК).	Пособие по временной нетрудоспособности, выплачиваемое как за счет работодателя, так и за счет ФСС, облагается НДФЛ по ставке 13 процентов (п. 1 ст. 217, п. 1 ст. 224 НК). НДФЛ со своей части пособия ФСС удержит самостоятельно, так как будет являться налоговым агентом (п. 1 ст. 226 НК).	86	284821	1	0.929003775119782	1
403	удерживает ли фсс ндфл с больничного	15474	При заболевании сотрудника фонд начисляет пособие начиная с четвертого дня болезни. Первые три дня нетрудоспособности работодатель оплачивает за счет собственных средств (ст. 6 Закона от 29.12.2020 № 478-ФЗ, п. 8 положения, утв. постановлением Правительства от 30.12.2020 № 2375).	Пособие по временной нетрудоспособности, выплачиваемое как за счет работодателя, так и за счет ФСС, облагается НДФЛ по ставке 13 процентов (п. 1 ст. 217, п. 1 ст. 224 НК). НДФЛ со своей части пособия ФСС удержит самостоятельно, так как будет являться налоговым агентом (п. 1 ст. 226 НК).	86	284821	0	0.990984082221985	0
404	удерживает ли фсс ндфл с больничного	15474	Пособие по временной нетрудоспособности, выплачиваемое как за счет работодателя, так и за счет ФСС, облагается НДФЛ по ставке 13 процентов (п. 1 ст. 217, п. 1 ст. 224 НК). НДФЛ со своей части пособия ФСС удержит самостоятельно, так как будет являться налоговым агентом (п. 1 ст. 226 НК).	Пособие по временной нетрудоспособности, выплачиваемое как за счет работодателя, так и за счет ФСС, облагается НДФЛ по ставке 13 процентов (п. 1 ст. 217, п. 1 ст. 224 НК). НДФЛ со своей части пособия ФСС удержит самостоятельно, так как будет являться налоговым агентом (п. 1 ст. 226 НК).	86	284821	1	0.9696444272995	1
405	ндфл при корректировке отпуска во время больничного	15986	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	86	296337	0	0.978619396686554	1
406	ндфл при корректировке отпуска во время больничного	15986	Если же часть отпуска сотрудник перенесет на другой месяц, отпускные придется пересчитать. В разделах 1 и 2 отразите отпускные и налог с учетом пересчета. Сумму НДФЛ, которую вернули сотруднику, покажите в поле 190.	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	86	296337	0	0.994792520999908	0
407	ндфл при корректировке отпуска во время больничного	15986	Когда сотрудник заболевает во время отпуска, больничный оплачивают в общем порядке.	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	86	296337	0	0.826363384723663	0
408	ндфл при корректировке отпуска во время больничного	15986	Сам отпуск надо продлить или перенести неиспользованные дни. Смотрите перечень случаев, когда ежегодный отпуск надо перенести или продлить.	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	86	296337	0	0.994840323925018	0
409	ндфл сотрудник ушел на больничный во время отпуска	15986	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	86	296337	0	0.983519852161408	1
410	ндфл сотрудник ушел на больничный во время отпуска	15986	Если же часть отпуска сотрудник перенесет на другой месяц, отпускные придется пересчитать. В разделах 1 и 2 отразите отпускные и налог с учетом пересчета. Сумму НДФЛ, которую вернули сотруднику, покажите в поле 190.	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	86	296337	0	0.994346797466278	0
411	ндфл сотрудник ушел на больничный во время отпуска	15986	Когда сотрудник заболевает во время отпуска, больничный оплачивают в общем порядке.	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	86	296337	1	0.716946959495544	0
412	ндфл сотрудник ушел на больничный во время отпуска	15986	Сам отпуск надо продлить или перенести неиспользованные дни. Смотрите перечень случаев, когда ежегодный отпуск надо перенести или продлить.	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	86	296337	0	0.994935572147369	0
413	6-ндфл больничное пособие во время отпуска	15986	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	86	296337	0	0.993502914905548	1
414	6-ндфл больничное пособие во время отпуска	15986	Если же часть отпуска сотрудник перенесет на другой месяц, отпускные придется пересчитать. В разделах 1 и 2 отразите отпускные и налог с учетом пересчета. Сумму НДФЛ, которую вернули сотруднику, покажите в поле 190.	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	86	296337	0	0.994788527488709	0
415	6-ндфл больничное пособие во время отпуска	15986	Когда сотрудник заболевает во время отпуска, больничный оплачивают в общем порядке.	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	86	296337	0	0.987436175346375	0
416	6-ндфл больничное пособие во время отпуска	15986	Сам отпуск надо продлить или перенести неиспользованные дни. Смотрите перечень случаев, когда ежегодный отпуск надо перенести или продлить.	Больничный не повлияет на отражение отпускных в расчете, если все события произошли в одном месяце. Отпускные отразите в периоде, когда их изначально выплатили. Если вы продлили сотруднику отпуск в этом же месяце, заново считать отпускные за дни болезни не нужно. Средний заработок для расчета отпускных не изменится, и сумма отпускных будет та же.	86	296337	0	0.994969069957733	0
417	мрот со спб для больничных	15221	Помимо максимального предела среднего дневного заработка есть минимальный размер среднего дневного заработка для расчета больничного пособия. Применяйте минимальный размер: если в расчетном периоде у сотрудника не было заработка; или если средний заработок сотрудника за месяц оказался меньше МРОТ, который установлен на дату открытия больничного листка.	При расчете минимального среднедневного заработка используйте федеральный МРОТ – 12 792 руб. в 2021 году. Региональные МРОТ во внимание не берите. Минимальный размер среднего дневного заработка сравнивайте со среднедневным фактическим заработком сотрудника.	86	283080	1	0.746475219726563	0
418	мрот со спб для больничных	15221	Данная формула установлена с 19 июня 2020 года частью 1.1 статьи 14 Закона от 29.12.2006 № 255-ФЗ (в ред. Закона от 08.06.2020 № 175-ФЗ). Последнее изменение – учет районного коэффициента при расчете минимума среднедневного заработка – повлияет на расчет пособия для отдельных сотрудников. Речь идет о тех работниках, у которых суммарная заработная плата за расчетный период с учетом районных коэффициентов ниже МРОТ с учетом этих коэффициентов.	При расчете минимального среднедневного заработка используйте федеральный МРОТ – 12 792 руб. в 2021 году. Региональные МРОТ во внимание не берите. Минимальный размер среднего дневного заработка сравнивайте со среднедневным фактическим заработком сотрудника.	86	283080	0	0.994780361652374	0
419	мрот со спб для больничных	15221	При расчете минимального среднедневного заработка используйте федеральный МРОТ – 12 792 руб. в 2021 году. Региональные МРОТ во внимание не берите. Минимальный размер среднего дневного заработка сравнивайте со среднедневным фактическим заработком сотрудника.	При расчете минимального среднедневного заработка используйте федеральный МРОТ – 12 792 руб. в 2021 году. Региональные МРОТ во внимание не берите. Минимальный размер среднего дневного заработка сравнивайте со среднедневным фактическим заработком сотрудника.	86	283080	0	0.994485676288605	1
420	мрот со спб для больничных	15221	Предположим, на момент болезни сотрудник работал неполный день и в расчетном периоде у него отсутствовал заработок либо среднемесячный заработок оказался ниже МРОТ. Тогда значение МРОТ при расчете минимального среднего дневного заработка уменьшите пропорционально продолжительности рабочего времени. Такой порядок следует из положений части 6 статьи 7, частей 1, 1.1 и 3 статьи 14 Закона от 29.12.2006 № 255-ФЗ, пункта 15.3 Положения, утвержденного постановлением Правительства от 15.06.2007 № 375.	При расчете минимального среднедневного заработка используйте федеральный МРОТ – 12 792 руб. в 2021 году. Региональные МРОТ во внимание не берите. Минимальный размер среднего дневного заработка сравнивайте со среднедневным фактическим заработком сотрудника.	86	283080	0	0.946620881557465	0
421	мрот со спб для больничных	15221	Если стаж сотрудника меньше шести месяцев, определять средний дневной заработок и сравнивать его с лимитами вообще не требуется. Пособие в этом случае определяют из расчета один МРОТ за календарный месяц.	При расчете минимального среднедневного заработка используйте федеральный МРОТ – 12 792 руб. в 2021 году. Региональные МРОТ во внимание не берите. Минимальный размер среднего дневного заработка сравнивайте со среднедневным фактическим заработком сотрудника.	86	283080	0	0.994551479816437	0
422	больничный лист минимальные размеры	15221	Помимо максимального предела среднего дневного заработка есть минимальный размер среднего дневного заработка для расчета больничного пособия. Применяйте минимальный размер: если в расчетном периоде у сотрудника не было заработка; или если средний заработок сотрудника за месяц оказался меньше МРОТ, который установлен на дату открытия больничного листка.	При расчете минимального среднедневного заработка используйте федеральный МРОТ – 12 792 руб. в 2021 году. Региональные МРОТ во внимание не берите. Минимальный размер среднего дневного заработка сравнивайте со среднедневным фактическим заработком сотрудника.	86	283080	1	0.972221732139587	0
423	больничный лист минимальные размеры	15221	Данная формула установлена с 19 июня 2020 года частью 1.1 статьи 14 Закона от 29.12.2006 № 255-ФЗ (в ред. Закона от 08.06.2020 № 175-ФЗ). Последнее изменение – учет районного коэффициента при расчете минимума среднедневного заработка – повлияет на расчет пособия для отдельных сотрудников. Речь идет о тех работниках, у которых суммарная заработная плата за расчетный период с учетом районных коэффициентов ниже МРОТ с учетом этих коэффициентов.	При расчете минимального среднедневного заработка используйте федеральный МРОТ – 12 792 руб. в 2021 году. Региональные МРОТ во внимание не берите. Минимальный размер среднего дневного заработка сравнивайте со среднедневным фактическим заработком сотрудника.	86	283080	0	0.994941353797913	0
